timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-23 09:15,2026-09-23,2026-09-29,23363.0,23350,0.88,23500,23000,24000,145977000,129189185,Rangebound
2026-09-23 09:15,2026-09-23,2026-10-06,23363.0,23350,0.94,23400,23000,24000,8148595,7636200,Rangebound
2026-09-23 09:15,2026-09-23,2026-10-13,23363.0,23350,0.82,23500,23500,24000,1488955,1225315,Rangebound
2026-09-23 09:20,2026-09-23,2026-09-29,23409.8,23400,0.93,23500,23000,24000,156469365,144824530,Rangebound
2026-09-23 09:20,2026-09-23,2026-10-06,23409.8,23400,0.95,23400,23000,24000,8638825,8212945,Rangebound
2026-09-23 09:20,2026-09-23,2026-10-13,23409.8,23400,0.81,23500,23500,24000,1514370,1233700,Rangebound
2026-09-23 09:25,2026-09-23,2026-09-29,23378.1,23400,0.94,23500,23000,24000,161269550,151403960,Rangebound
2026-09-23 09:25,2026-09-23,2026-10-06,23378.1,23400,0.97,23400,23000,24000,8793655,8486400,Rangebound
2026-09-23 09:25,2026-09-23,2026-10-13,23378.1,23400,0.83,23500,23500,24000,1511445,1247610,Rangebound
2026-09-23 09:31,2026-09-23,2026-09-29,23372.15,23350,0.9,23500,23000,24000,168771720,152033225,Rangebound
2026-09-23 09:31,2026-09-23,2026-10-06,23372.15,23350,0.96,23400,23000,24000,9058790,8690630,Rangebound
2026-09-23 09:31,2026-09-23,2026-10-13,23372.15,23350,0.82,23500,23500,24000,1538485,1256190,Rangebound
2026-09-23 09:35,2026-09-23,2026-09-29,23375.55,23400,0.89,23500,23000,24000,173431310,153833075,Rangebound
2026-09-23 09:35,2026-09-23,2026-10-06,23375.55,23400,0.97,23400,23000,24000,9216740,8915920,Rangebound
2026-09-23 09:35,2026-09-23,2026-10-13,23375.55,23400,0.82,23500,23500,24000,1535950,1252485,Rangebound
2026-09-23 09:40,2026-09-23,2026-09-29,23379.6,23400,0.88,23500,23000,24000,176852520,155734910,Rangebound
2026-09-23 09:40,2026-09-23,2026-10-06,23379.6,23400,0.97,23400,23000,24000,9368775,9064185,Rangebound
2026-09-23 09:40,2026-09-23,2026-10-13,23379.6,23400,0.82,23500,23500,24000,1548950,1276600,Rangebound
2026-09-23 09:45,2026-09-23,2026-09-29,23382.7,23400,0.88,23500,23000,24000,178876445,157712795,Rangebound
2026-09-23 09:45,2026-09-23,2026-10-06,23382.7,23400,0.96,23400,23000,24000,9524840,9170590,Rangebound
2026-09-23 09:45,2026-09-23,2026-10-13,23382.7,23400,0.83,23500,23500,24000,1558115,1294865,Rangebound
2026-09-23 09:50,2026-09-23,2026-09-29,23363.45,23350,0.89,23500,23000,24000,179248765,160018995,Rangebound
2026-09-23 09:50,2026-09-23,2026-10-06,23363.45,23350,0.96,23400,23000,24000,9626110,9285835,Rangebound
2026-09-23 09:50,2026-09-23,2026-10-13,23363.45,23350,0.83,23500,23500,24000,1566305,1297790,Rangebound
2026-09-23 09:55,2026-09-23,2026-09-29,23352.95,23350,0.89,23500,23000,24000,181980975,161111840,Rangebound
2026-09-23 09:55,2026-09-23,2026-10-06,23352.95,23350,0.97,23400,23000,24000,9863035,9529325,Rangebound
2026-09-23 09:55,2026-09-23,2026-10-13,23352.95,23350,0.83,23500,23500,24000,1579370,1307150,Rangebound
2026-09-23 10:00,2026-09-23,2026-09-29,23377.95,23400,0.88,23500,23000,24000,184021520,161717250,Rangebound
2026-09-23 10:00,2026-09-23,2026-10-06,23377.95,23400,0.96,23400,23000,24000,10021115,9660755,Rangebound
2026-09-23 10:00,2026-09-23,2026-10-13,23377.95,23400,0.83,23500,23500,24000,1601340,1332175,Rangebound
2026-09-23 10:05,2026-09-23,2026-09-29,23377.3,23400,0.89,23500,23000,24000,184507785,164153710,Rangebound
2026-09-23 10:05,2026-09-23,2026-10-06,23377.3,23400,0.97,23400,23000,24000,10195445,9867780,Rangebound
2026-09-23 10:05,2026-09-23,2026-10-13,23377.3,23400,0.83,23500,23500,24000,1617005,1344005,Rangebound
2026-09-23 10:10,2026-09-23,2026-09-29,23367.8,23350,0.9,23500,23000,24000,185040460,165815955,Rangebound
2026-09-23 10:10,2026-09-23,2026-10-06,23367.8,23350,0.98,23400,23000,24000,10204415,9982895,Rangebound
2026-09-23 10:10,2026-09-23,2026-10-13,23367.8,23350,0.83,23500,23500,24000,1621620,1350180,Rangebound
2026-09-23 10:15,2026-09-23,2026-09-29,23374.2,23350,0.89,23450,23000,24000,187000340,166524520,Rangebound
2026-09-23 10:15,2026-09-23,2026-10-06,23374.2,23350,0.98,23400,23000,24000,10337145,10110100,Rangebound
2026-09-23 10:15,2026-09-23,2026-10-13,23374.2,23350,0.83,23500,23500,24000,1634230,1353235,Rangebound
2026-09-23 10:20,2026-09-23,2026-09-29,23393.9,23400,0.91,23500,23000,24000,185758710,169674615,Rangebound
2026-09-23 10:20,2026-09-23,2026-10-06,23393.9,23400,0.99,23400,23000,24000,10385115,10309260,Rangebound
