timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-08-06 09:15,2026-08-06,2026-08-11,24000.0,24000,0.72,24550,24000,25000,131810900,94393260,Leaning Bearish
2026-08-06 09:15,2026-08-06,2026-08-18,24000.0,24000,1.08,24600,22000,25000,11044085,11882585,Rangebound
2026-08-06 09:15,2026-08-06,2026-08-25,24000.0,24000,1.1,24500,24000,24000,41984540,46379580,Rangebound
2026-08-06 09:30,2026-08-06,2026-08-11,24000.0,24000,0.86,24600,24600,25000,133375125,115368110,Rangebound
2026-08-06 09:30,2026-08-06,2026-08-18,24000.0,24000,1.08,24600,22000,25000,12046515,13045695,Rangebound
2026-08-06 09:30,2026-08-06,2026-08-25,24000.0,24000,1.14,24450,24000,24000,44000905,49982920,Rangebound
2026-08-06 09:43,2026-08-06,2026-08-11,24000.0,24000,0.89,24600,24600,26000,135078255,120626155,Rangebound
2026-08-06 09:43,2026-08-06,2026-08-18,24000.0,24000,1.1,24600,24300,25000,12086425,13290550,Rangebound
2026-08-06 09:43,2026-08-06,2026-08-25,24000.0,24000,1.14,24450,24000,24000,44192460,50335350,Rangebound
2026-08-06 09:45,2026-08-06,2026-08-11,24000.0,24000,0.9,24600,24600,26000,134199000,120902405,Rangebound
2026-08-06 09:45,2026-08-06,2026-08-18,24000.0,24000,1.1,24600,24300,25000,12074725,13301470,Rangebound
2026-08-06 09:45,2026-08-06,2026-08-25,24000.0,24000,1.14,24450,24000,24000,44189665,50338405,Rangebound
2026-08-06 10:00,2026-08-06,2026-08-11,24000.0,24000,0.93,24600,24600,26000,134343950,125241935,Rangebound
2026-08-06 10:00,2026-08-06,2026-08-18,24000.0,24000,1.11,24600,24300,25000,12062245,13403585,Rangebound
2026-08-06 10:00,2026-08-06,2026-08-25,24000.0,24000,1.15,24500,24000,24000,44246540,50717420,Rangebound
2026-08-06 10:15,2026-08-06,2026-08-11,24000.0,24000,0.87,24600,24600,26000,138094125,120084640,Rangebound
2026-08-06 10:15,2026-08-06,2026-08-18,24000.0,24000,1.09,24600,24300,25000,12301445,13462735,Rangebound
2026-08-06 10:15,2026-08-06,2026-08-25,24000.0,24000,1.15,24500,24000,24000,44596630,51280905,Rangebound
2026-08-06 10:30,2026-08-06,2026-08-11,24000.0,24000,0.89,24600,24600,26000,138226595,123456710,Rangebound
2026-08-06 10:30,2026-08-06,2026-08-18,24000.0,24000,1.09,24600,24000,25000,12505090,13579930,Rangebound
2026-08-06 10:30,2026-08-06,2026-08-25,24000.0,24000,1.15,24500,24000,24000,44649995,51434565,Rangebound
2026-08-06 10:45,2026-08-06,2026-08-11,24000.0,24000,0.9,24600,24600,26000,138556990,124469150,Rangebound
2026-08-06 10:45,2026-08-06,2026-08-18,24000.0,24000,1.08,24600,24000,25000,12692875,13663000,Rangebound
2026-08-06 10:45,2026-08-06,2026-08-25,24000.0,24000,1.16,24500,24000,24000,44688995,51660505,Rangebound
2026-08-06 11:00,2026-08-06,2026-08-11,24000.0,24000,0.89,24600,24600,24700,139079070,123341400,Rangebound
2026-08-06 11:00,2026-08-06,2026-08-18,24000.0,24000,1.1,24600,24300,25000,12483250,13743080,Rangebound
2026-08-06 11:00,2026-08-06,2026-08-25,24000.0,24000,1.16,24500,24000,24000,44722470,51677145,Rangebound
2026-08-06 11:15,2026-08-06,2026-08-11,24000.0,24000,0.92,24600,24600,26000,137569510,127128365,Rangebound
2026-08-06 11:15,2026-08-06,2026-08-18,24000.0,24000,1.11,24600,24300,25000,12508535,13831415,Rangebound
2026-08-06 11:15,2026-08-06,2026-08-25,24000.0,24000,1.16,24500,24000,24000,44753410,51836460,Rangebound
2026-08-06 11:30,2026-08-06,2026-08-11,24000.0,24000,0.99,24650,24600,24700,135296850,133634540,Rangebound
2026-08-06 11:30,2026-08-06,2026-08-18,24000.0,24000,1.12,24600,24000,25000,12546755,14014325,Rangebound
2026-08-06 11:30,2026-08-06,2026-08-25,24000.0,24000,1.16,24500,24000,24000,45010225,52278200,Rangebound
