timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-08-07 09:15,2026-08-25,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,9945,-65,3500,0,0,21200,260,0,3.75,0,775385,N/A,N/A
2026-08-07 09:15,2026-08-25,65,-65,2616.3,0,0,21400,0,0,4.05,65,44915,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,21600,0,0,5.2,0,31200,N/A,N/A
2026-08-07 09:15,2026-08-25,65,-65,2490,0,0,21800,0,0,4.8,260,56940,N/A,N/A
2026-08-07 09:15,2026-08-25,665015,-65,2721.55,0,0,22000,0,0,5.05,2860,1562860,N/A,N/A
2026-08-07 09:15,2026-08-25,325,-65,1900,0,0,22200,0,0,6.35,0,166530,N/A,N/A
2026-08-07 09:15,2026-08-25,2145,0,2327.75,0,0,22400,0,0,6.4,260,80925,N/A,N/A
2026-08-07 09:15,2026-08-25,1820,0,1878.55,0,0,22600,0,0,7.2,65,96200,N/A,N/A
2026-08-07 09:15,2026-08-25,6240,130,1750,0,0,22800,1170,0,8.1,0,291655,N/A,N/A
2026-08-07 09:15,2026-08-25,541450,130,1742.15,0,0,23000,7540,0,10.4,65,2912260,N/A,N/A
2026-08-07 09:15,2026-08-25,27300,0,1532,0,0,23200,975,0,12.75,0,446940,N/A,N/A
2026-08-07 09:15,2026-08-25,20085,-65,1349,0,0,23400,130,0,17,0,402545,N/A,N/A
2026-08-07 09:15,2026-08-25,216385,0,1155.35,0,0,23600,4745,0,24.85,910,1037010,N/A,N/A
2026-08-07 09:15,2026-08-25,519675,260,963,0,0,23800,12870,0,38.2,0,1879735,N/A,N/A
2026-08-07 09:15,2026-08-25,5678075,0,726.8,0,3900,24000,69095,0,58.65,-4550,8545160,N/A,N/A
2026-08-07 09:15,2026-08-25,1135550,0,567.45,0,585,24200,39975,0,92.15,585,2426515,N/A,N/A
2026-08-07 09:15,2026-08-25,730665,0,413.3,0,6175,24400,26000,0,140.35,520,1564290,N/A,N/A
2026-08-07 09:15,2026-08-25,1857635,520,285.55,0,56940,24600,80340,0,209.5,-1170,1697345,N/A,N/A
2026-08-07 09:15,2026-08-25,2203565,715,183.05,0,43810,24800,31265,0,305.6,585,704275,N/A,N/A
2026-08-07 09:15,2026-08-25,5055050,975,109.5,0,67015,25000,23140,0,430,-975,2164110,N/A,N/A
2026-08-07 09:15,2026-08-25,1770730,975,61.15,0,22100,25200,2210,0,582,0,94575,N/A,N/A
2026-08-07 09:15,2026-08-25,623350,-325,31.6,0,35230,25400,0,0,703.45,65,20605,N/A,N/A
2026-08-07 09:15,2026-08-25,608075,-1105,17.5,0,7150,25600,0,0,878,0,16315,N/A,N/A
2026-08-07 09:15,2026-08-25,325325,0,9.7,0,910,25800,0,0,1071.95,65,12090,N/A,N/A
2026-08-07 09:15,2026-08-25,3420950,260,6.6,0,5330,26000,0,0,1265.6,0,2153385,N/A,N/A
2026-08-07 09:15,2026-08-25,116545,325,4.4,0,3705,26200,0,0,1455,0,44590,N/A,N/A
2026-08-07 09:15,2026-08-25,9100,390,3.85,0,0,26400,0,0,1670,-65,65,N/A,N/A
2026-08-07 09:15,2026-08-25,1950,0,2.9,0,0,26600,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,3380,0,1.75,0,0,26800,0,0,2250,-65,65,N/A,N/A
2026-08-07 09:15,2026-08-25,108810,65,1.8,0,0,27000,0,0,2245.25,-130,39000,N/A,N/A
2026-08-07 09:15,2026-08-25,35685,0,1.45,0,0,27200,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,27400,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,27600,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,27800,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,28000,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,28200,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,28400,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,28600,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,28800,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,29000,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,29200,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,29400,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,29600,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,29800,0,0,0,0,0,N/A,N/A
2026-08-07 09:15,2026-08-25,0,0,0,0,0,30000,0,0,0,0,0,N/A,N/A
2026-08-07 09:30,2026-08-25,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-08-07 09:30,2026-08-25,9945,-65,3500,0,0,21200,11050,0,3.55,4355,779740,Long Unwinding,Short Buildup
2026-08-07 09:30,2026-08-25,65,-65,2616.3,0,0,21400,325,0,4.25,0,44850,Long Unwinding,N/A
