timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-08 09:15,2026-09-08,2026-09-08,23688.95,23700,0.56,23800,23500,24000,260699790,145871310,Leaning Bearish
2026-09-08 09:15,2026-09-08,2026-09-15,23688.95,23700,0.66,23900,23000,25000,63766690,42344900,Leaning Bearish
2026-09-08 09:15,2026-09-08,2026-09-22,23688.95,23700,0.75,23950,23400,24000,5485155,4092920,Leaning Bearish
2026-09-08 09:20,2026-09-08,2026-09-08,23693.0,23700,0.62,23750,23700,23800,297051495,185343665,Leaning Bearish
2026-09-08 09:20,2026-09-08,2026-09-15,23693.0,23700,0.64,23850,23000,25000,66521195,42624075,Leaning Bearish
2026-09-08 09:20,2026-09-08,2026-09-22,23693.0,23700,0.74,23900,23400,24000,5557760,4119635,Leaning Bearish
2026-09-08 09:25,2026-09-08,2026-09-08,23684.3,23700,0.62,23750,23700,23800,317669365,197230475,Leaning Bearish
2026-09-08 09:25,2026-09-08,2026-09-15,23684.3,23700,0.65,23850,23000,25000,67735525,43986540,Leaning Bearish
2026-09-08 09:25,2026-09-08,2026-09-22,23684.3,23700,0.74,23900,23400,24000,5664490,4185480,Leaning Bearish
2026-09-08 09:30,2026-09-08,2026-09-08,23672.6,23650,0.59,23700,23700,23800,336530480,199349150,Leaning Bearish
2026-09-08 09:30,2026-09-08,2026-09-15,23672.6,23650,0.66,23800,23000,25000,68723200,45167070,Leaning Bearish
2026-09-08 09:30,2026-09-08,2026-09-22,23672.6,23650,0.74,23900,23400,24000,5748340,4265300,Leaning Bearish
