timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-09-07 09:15,2026-09-15,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,21800,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,22000,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,22200,390,0,2.9,0,554385,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,22400,156520,0,3.4,910,242905,N/A,N/A
2026-09-07 09:15,2026-09-15,0,-65,1463.4,0,65,22600,780,0,3.4,0,130585,N/A,N/A
2026-09-07 09:15,2026-09-15,0,-65,1263.8,0,65,22800,8515,0,4.15,0,313430,N/A,N/A
2026-09-07 09:15,2026-09-15,28275,0,910.05,0,325,23000,48945,0,5.9,7605,1401205,N/A,N/A
2026-09-07 09:15,2026-09-15,1300,-130,809,0,2730,23200,34645,0,8.85,0,632775,N/A,N/A
2026-09-07 09:15,2026-09-15,6110,0,521,0,260,23400,145860,0,18,-7020,1257620,N/A,N/A
2026-09-07 09:15,2026-09-15,42705,-65,345.1,0,4030,23600,125255,0,44.05,260,786175,N/A,N/A
2026-09-07 09:15,2026-09-15,293085,1040,197,0,53300,23800,316745,0,101.2,-195,1015885,N/A,N/A
2026-09-07 09:15,2026-09-15,1994395,7475,95,0,247585,24000,201045,0,199,-1495,1541215,N/A,N/A
2026-09-07 09:15,2026-09-15,1917825,4355,40.05,0,155610,24200,77545,0,340,-1560,471965,N/A,N/A
2026-09-07 09:15,2026-09-15,1937065,-1430,15.3,0,138970,24400,260,0,507.05,0,143520,N/A,N/A
2026-09-07 09:15,2026-09-15,1322295,-910,6.15,0,123045,24600,130,0,695.75,0,33215,N/A,N/A
2026-09-07 09:15,2026-09-15,901355,0,3.5,0,44265,24800,1690,0,808,-260,3835,N/A,N/A
2026-09-07 09:15,2026-09-15,3045120,2340,2.55,0,116610,25000,130,0,1100.95,65,19240,N/A,N/A
2026-09-07 09:15,2026-09-15,454870,585,1.7,0,25155,25200,130,0,1181.2,65,65,N/A,N/A
2026-09-07 09:15,2026-09-15,185835,0,1.35,0,1950,25400,195,0,1400,65,65,N/A,N/A
2026-09-07 09:15,2026-09-15,233870,2405,1.2,0,589160,25600,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,77155,195,1.05,0,455,25800,195,0,1740,-65,130,N/A,N/A
2026-09-07 09:15,2026-09-15,541255,0,0.95,0,6565,26000,3900,0,1997.3,-260,14690,N/A,N/A
2026-09-07 09:15,2026-09-15,64090,0,0.9,0,195,26200,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,26400,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,26600,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,26800,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,27000,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,27200,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,27400,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,27600,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,27800,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,28000,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,28200,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,28400,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,28600,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,28800,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,29000,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,29200,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,29400,0,0,0,0,0,N/A,N/A
2026-09-07 09:15,2026-09-15,0,0,0,0,0,29600,0,0,0,0,0,N/A,N/A
