timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-09 09:15,2026-09-09,2026-09-15,23505.45,23500,0.65,23750,23000,24000,111267130,72253675,Leaning Bearish
2026-09-09 09:15,2026-09-09,2026-09-22,23505.45,23500,0.65,23800,23500,24400,11371165,7338175,Leaning Bearish
2026-09-09 09:15,2026-09-09,2026-09-29,23505.45,23500,1.02,24200,24000,24000,66303110,67333855,Rangebound
2026-09-09 09:20,2026-09-09,2026-09-15,23504.15,23500,0.66,23650,23500,24000,130562510,86250580,Leaning Bearish
2026-09-09 09:20,2026-09-09,2026-09-22,23504.15,23500,0.7,23800,23500,24000,11125660,7734675,Leaning Bearish
2026-09-09 09:20,2026-09-09,2026-09-29,23504.15,23500,1.01,24200,24000,24000,66771240,67299375,Rangebound
2026-09-09 09:25,2026-09-09,2026-09-15,23511.75,23500,0.69,23650,23500,24000,136152055,94545100,Leaning Bearish
2026-09-09 09:25,2026-09-09,2026-09-22,23511.75,23500,0.69,23800,23500,24000,11635845,8081385,Leaning Bearish
2026-09-09 09:25,2026-09-09,2026-09-29,23511.75,23500,1.01,24200,24000,24000,66826165,67276845,Rangebound
2026-09-09 09:30,2026-09-09,2026-09-15,23510.0,23500,0.72,23650,23500,24000,140030605,100312615,Leaning Bearish
2026-09-09 09:30,2026-09-09,2026-09-22,23510.0,23500,0.68,23800,23500,24200,12132380,8298485,Leaning Bearish
2026-09-09 09:30,2026-09-09,2026-09-29,23510.0,23500,1.01,24200,24000,24000,66838515,67256630,Rangebound
2026-09-09 09:35,2026-09-09,2026-09-15,23509.8,23500,0.73,23600,23500,24000,143779870,105117675,Leaning Bearish
2026-09-09 09:35,2026-09-09,2026-09-22,23509.8,23500,0.68,23800,23500,24200,12314965,8368425,Leaning Bearish
2026-09-09 09:35,2026-09-09,2026-09-29,23509.8,23500,1.0,24200,24000,24000,66910080,67185390,Rangebound
2026-09-09 09:40,2026-09-09,2026-09-15,23531.0,23550,0.74,23600,23500,24000,146350815,107878615,Leaning Bearish
2026-09-09 09:40,2026-09-09,2026-09-22,23531.0,23550,0.68,23800,23500,24200,12473045,8464105,Leaning Bearish
2026-09-09 09:40,2026-09-09,2026-09-29,23531.0,23550,1.0,24200,24000,24000,66982165,67201315,Rangebound
2026-09-09 09:45,2026-09-09,2026-09-15,23522.55,23500,0.76,23600,23500,24000,147817865,111641530,Leaning Bearish
2026-09-09 09:45,2026-09-09,2026-09-22,23522.55,23500,0.68,23800,23500,24200,12591215,8603725,Leaning Bearish
2026-09-09 09:45,2026-09-09,2026-09-29,23522.55,23500,1.0,24200,24000,24000,67026625,67233660,Rangebound
2026-09-09 09:50,2026-09-09,2026-09-15,23497.85,23500,0.75,23600,23500,24000,149759480,111823075,Leaning Bearish
2026-09-09 09:50,2026-09-09,2026-09-22,23497.85,23500,0.68,23800,23500,24200,12706590,8679970,Leaning Bearish
2026-09-09 09:50,2026-09-09,2026-09-29,23497.85,23500,1.0,24200,24000,24000,67167740,67361255,Rangebound
2026-09-09 09:55,2026-09-09,2026-09-15,23496.45,23500,0.73,23600,23500,24000,154066120,111765615,Leaning Bearish
2026-09-09 09:55,2026-09-09,2026-09-22,23496.45,23500,0.68,23800,23500,24200,12846210,8740940,Leaning Bearish
2026-09-09 09:55,2026-09-09,2026-09-29,23496.45,23500,1.0,24200,24000,24000,67356695,67476435,Rangebound
2026-09-09 10:00,2026-09-09,2026-09-15,23478.45,23500,0.69,23600,23500,24000,159690570,110664385,Leaning Bearish
2026-09-09 10:00,2026-09-09,2026-09-22,23478.45,23500,0.68,23800,23500,24200,12962105,8782605,Leaning Bearish
2026-09-09 10:00,2026-09-09,2026-09-29,23478.45,23500,1.0,24200,24000,24000,67584845,67565485,Rangebound
2026-09-09 10:05,2026-09-09,2026-09-15,23479.0,23500,0.66,23600,23500,24000,165414210,108969640,Leaning Bearish
2026-09-09 10:05,2026-09-09,2026-09-22,23479.0,23500,0.67,23800,23500,24200,13224705,8832720,Leaning Bearish
2026-09-09 10:05,2026-09-09,2026-09-29,23479.0,23500,1.0,24200,24000,24000,67734540,67544425,Rangebound
2026-09-09 10:10,2026-09-09,2026-09-15,23469.95,23450,0.65,23600,23500,23500,168468430,109526105,Leaning Bearish
2026-09-09 10:10,2026-09-09,2026-09-22,23469.95,23450,0.66,23750,23500,24200,13451815,8908250,Leaning Bearish
2026-09-09 10:10,2026-09-09,2026-09-29,23469.95,23450,1.0,24200,24000,24000,67774385,67498210,Rangebound
2026-09-09 10:15,2026-09-09,2026-09-15,23488.25,23500,0.65,23600,23500,23500,170677260,111022015,Leaning Bearish
2026-09-09 10:15,2026-09-09,2026-09-22,23488.25,23500,0.67,23750,23500,24200,13477880,8963175,Leaning Bearish
2026-09-09 10:15,2026-09-09,2026-09-29,23488.25,23500,0.99,24200,24000,24000,67796355,67303490,Rangebound
2026-09-09 10:20,2026-09-09,2026-09-15,23522.2,23500,0.69,23600,23500,24000,166405330,114454990,Leaning Bearish
2026-09-09 10:20,2026-09-09,2026-09-22,23522.2,23500,0.67,23750,23500,24200,13552175,9045400,Leaning Bearish
2026-09-09 10:20,2026-09-09,2026-09-29,23522.2,23500,0.99,24200,24000,24000,67742795,67243455,Rangebound
2026-09-09 10:25,2026-09-09,2026-09-15,23534.65,23550,0.76,23600,23500,24000,157332890,119582125,Leaning Bearish
2026-09-09 10:25,2026-09-09,2026-09-22,23534.65,23550,0.68,23750,23500,24200,13552370,9204910,Leaning Bearish
2026-09-09 10:25,2026-09-09,2026-09-29,23534.65,23550,1.0,24200,24000,24000,67537005,67231250,Rangebound
2026-09-09 10:30,2026-09-09,2026-09-15,23539.3,23550,0.8,23600,23500,24000,156562965,124810205,Leaning Bearish
2026-09-09 10:30,2026-09-09,2026-09-22,23539.3,23550,0.69,23750,23500,24200,13624000,9353175,Leaning Bearish
2026-09-09 10:30,2026-09-09,2026-09-29,23539.3,23550,1.0,24200,24000,24000,67564955,67319000,Rangebound
2026-09-09 10:35,2026-09-09,2026-09-15,23522.9,23500,0.82,23600,23500,24000,156136175,127382450,Rangebound
2026-09-09 10:35,2026-09-09,2026-09-22,23522.9,23500,0.68,23750,23500,24200,13682305,9356750,Leaning Bearish
2026-09-09 10:35,2026-09-09,2026-09-29,23522.9,23500,1.0,24200,24000,24000,67559365,67346690,Rangebound
2026-09-09 10:40,2026-09-09,2026-09-15,23505.1,23500,0.81,23600,23500,24000,156764335,126346675,Rangebound
2026-09-09 10:40,2026-09-09,2026-09-22,23505.1,23500,0.68,23750,23500,24200,13773630,9389445,Leaning Bearish
