timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-08-17 09:15,2026-08-17,2026-08-18,24308.75,24300,0.88,24400,24000,25000,153409230,135191485,Rangebound
2026-08-17 09:15,2026-08-17,2026-08-25,24308.75,24300,1.0,24450,24000,25000,74945065,75107175,Rangebound
2026-08-17 09:15,2026-08-17,2026-09-01,24308.75,24300,0.96,24400,23500,25000,4556370,4386460,Rangebound
2026-08-17 09:17,2026-08-17,2026-08-18,24294.15,24300,0.82,24350,24300,24500,168054315,138539765,Rangebound
2026-08-17 09:17,2026-08-17,2026-08-25,24294.15,24300,0.99,24400,24000,25000,75523630,75068110,Rangebound
2026-08-17 09:17,2026-08-17,2026-09-01,24294.15,24300,0.96,24400,23500,25000,4578730,4390100,Rangebound
2026-08-17 09:20,2026-08-17,2026-08-18,24301.05,24300,0.8,24350,24300,24400,180182080,143652015,Leaning Bearish
2026-08-17 09:20,2026-08-17,2026-08-25,24301.05,24300,0.99,24400,24000,25000,76536720,75397465,Rangebound
2026-08-17 09:20,2026-08-17,2026-09-01,24301.05,24300,0.94,24400,23500,25000,4653155,4396925,Rangebound
2026-08-17 09:25,2026-08-17,2026-08-18,24299.25,24300,0.8,24350,24300,24400,191397115,153873720,Leaning Bearish
2026-08-17 09:25,2026-08-17,2026-08-25,24299.25,24300,0.98,24400,24000,25000,77899770,76041940,Rangebound
2026-08-17 09:25,2026-08-17,2026-09-01,24299.25,24300,0.93,24400,23500,25000,4734080,4413175,Rangebound
2026-08-17 09:30,2026-08-17,2026-08-18,24297.75,24300,0.81,24350,24300,24400,196909895,158622100,Rangebound
2026-08-17 09:30,2026-08-17,2026-08-25,24297.75,24300,0.97,24400,24000,25000,78939770,76683945,Rangebound
2026-08-17 09:30,2026-08-17,2026-09-01,24297.75,24300,0.93,24400,23500,25000,4768920,4433260,Rangebound
2026-08-17 09:35,2026-08-17,2026-08-18,24291.15,24300,0.75,24300,24300,24300,208950365,156474435,Leaning Bearish
2026-08-17 09:35,2026-08-17,2026-08-25,24291.15,24300,0.96,24400,24000,25000,80340520,77216620,Rangebound
2026-08-17 09:35,2026-08-17,2026-09-01,24291.15,24300,0.93,24400,23500,25000,4771065,4443140,Rangebound
