timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-08-12 09:15,2026-08-12,2026-08-18,24443.65,24450,0.85,24500,24000,25000,82722120,70585970,Rangebound
2026-08-12 09:15,2026-08-12,2026-08-25,24443.65,24450,1.03,24500,24000,25000,54929745,56678050,Rangebound
2026-08-12 09:15,2026-08-12,2026-09-01,24443.65,24450,0.79,24500,23500,25200,1628055,1282905,Leaning Bearish
2026-08-12 09:30,2026-08-12,2026-08-18,24440.85,24450,0.94,24500,24400,24500,103007125,96656950,Rangebound
2026-08-12 09:30,2026-08-12,2026-08-25,24440.85,24450,1.02,24500,24000,25000,56088630,57073120,Rangebound
2026-08-12 09:30,2026-08-12,2026-09-01,24440.85,24450,0.79,24500,23500,25200,1708785,1356940,Leaning Bearish
2026-08-12 09:45,2026-08-12,2026-08-18,24422.85,24400,0.91,24500,24400,24500,111431320,101767965,Rangebound
2026-08-12 09:45,2026-08-12,2026-08-25,24422.85,24400,1.02,24500,24000,25000,56979910,58005480,Rangebound
2026-08-12 09:45,2026-08-12,2026-09-01,24422.85,24400,0.76,24500,23500,25200,1827670,1394705,Leaning Bearish
2026-08-12 10:05,2026-08-12,2026-08-18,24362.3,24350,0.73,24450,24400,24500,127904920,92764945,Leaning Bearish
2026-08-12 10:05,2026-08-12,2026-08-25,24362.3,24350,1.0,24500,24000,25000,58071325,58246045,Rangebound
2026-08-12 10:05,2026-08-12,2026-09-01,24362.3,24350,0.79,24500,24500,25200,1882075,1482585,Leaning Bearish
2026-08-12 10:15,2026-08-12,2026-08-18,24360.2,24350,0.68,24400,24400,24500,138692320,94206385,Leaning Bearish
2026-08-12 10:15,2026-08-12,2026-08-25,24360.2,24350,1.0,24500,24000,25000,58502470,58517160,Rangebound
2026-08-12 10:15,2026-08-12,2026-09-01,24360.2,24350,0.8,24500,24500,25200,1911390,1533285,Leaning Bearish
2026-08-12 10:29,2026-08-12,2026-08-18,24376.3,24400,0.69,24400,24400,24500,141543675,97476990,Leaning Bearish
2026-08-12 10:29,2026-08-12,2026-08-25,24376.3,24400,1.0,24500,24000,25000,58868745,58800820,Rangebound
2026-08-12 10:29,2026-08-12,2026-09-01,24376.3,24400,0.81,24500,23500,25200,1926795,1555905,Rangebound
2026-08-12 10:30,2026-08-12,2026-08-18,24374.9,24350,0.69,24400,24400,24500,141983075,97883565,Leaning Bearish
2026-08-12 10:30,2026-08-12,2026-08-25,24374.9,24350,1.0,24500,24000,25000,58885320,58816095,Rangebound
2026-08-12 10:30,2026-08-12,2026-09-01,24374.9,24350,0.81,24500,23500,25200,1933295,1563900,Rangebound
2026-08-12 10:45,2026-08-12,2026-08-18,24371.05,24350,0.7,24400,24400,24500,141790415,99549775,Leaning Bearish
2026-08-12 10:45,2026-08-12,2026-08-25,24371.05,24350,1.0,24500,24000,25000,59019805,58895005,Rangebound
2026-08-12 10:45,2026-08-12,2026-09-01,24371.05,24350,0.81,24500,23500,25200,1972620,1603550,Rangebound
2026-08-12 11:00,2026-08-12,2026-08-18,24318.65,24300,0.65,24400,24400,24500,146867695,95421690,Leaning Bearish
2026-08-12 11:00,2026-08-12,2026-08-25,24318.65,24300,0.99,24500,24000,25000,59635550,59097155,Rangebound
2026-08-12 11:00,2026-08-12,2026-09-01,24318.65,24300,0.81,24500,23500,25200,2027870,1649375,Rangebound
2026-08-12 11:15,2026-08-12,2026-08-18,24304.25,24300,0.62,24400,24000,24500,156821080,97979960,Leaning Bearish
2026-08-12 11:15,2026-08-12,2026-08-25,24304.25,24300,0.99,24500,24000,25000,60191625,59341100,Rangebound
2026-08-12 11:15,2026-08-12,2026-09-01,24304.25,24300,0.81,24500,23500,25200,2066805,1675505,Rangebound
2026-08-12 11:30,2026-08-12,2026-08-18,24287.05,24300,0.62,24400,24000,24500,159801460,98932145,Leaning Bearish
2026-08-12 11:30,2026-08-12,2026-08-25,24287.05,24300,0.98,24500,24000,25000,60670090,59501000,Rangebound
2026-08-12 11:30,2026-08-12,2026-09-01,24287.05,24300,0.82,24500,23500,25200,2100085,1716455,Rangebound
2026-08-12 11:41,2026-08-12,2026-08-18,24281.5,24300,0.6,24400,24000,24500,162126770,97919445,Leaning Bearish
2026-08-12 11:41,2026-08-12,2026-08-25,24281.5,24300,0.98,24500,24000,25000,61077965,59579715,Rangebound
2026-08-12 11:41,2026-08-12,2026-09-01,24281.5,24300,0.82,24500,24000,25000,2116075,1739205,Rangebound
2026-08-12 11:45,2026-08-12,2026-08-18,24292.75,24300,0.61,24400,24000,24500,163328880,98884695,Leaning Bearish
